userId,movieId,rating,timestamp
1,4963,3.5,1217896313
1,4993,4.5,1217895872
1,4995,4,1217896614
1,5349,3,1217896286
1,5378,3.5,1217897078
1,5418,4,1217896980
1,5445,3.5,1217895979
1,5952,4.5,1217896346
1,6365,4.5,1217896386
1,6711,3.5,1217896498
1,6807,4,1217897777
1,7153,4.5,1217896065
1,8825,2.5,1217896490
1,8961,4,1217896012
1,32587,4.5,1217896582
1,33493,4.5,1217896473
1,33794,4.5,1217896007
1,33834,4.5,1217897409
1,45950,0.5,1217897813
1,48516,5,1217896206
1,48780,4,1217897632
1,49272,3.5,1217896576
1,52973,3.5,1217897820
1,54286,4,1217896447
1,57949,0.5,1217896004
2,1,5,859046895
2,3,2,859046959
2,5,3,859046959
2,14,4,859047091
2,17,5,859046896
2,25,3,859046896
2,32,3,859046895
2,36,5,859046959
2,52,4,859047004
2,58,4,859047004
2,62,5,859046896
2,79,4,859047091
2,95,4,859046895
2,112,3,859047004
2,260,4,859047004
2,376,4,859047004
2,494,4,859046959
2,608,5,859046959
2,637,3,859047091
2,648,4,859046895
2,661,4,859047091
2,736,4,859046895
2,780,4,859046895
2,784,2,859047004
2,788,4,859047004
2,802,4,859047091
2,805,5,859047091
2,1073,4,859046959
2,1356,4,859047091
3,5,3,841483936
3,7,3,841484087
3,11,4,841483689
3,21,5,841483620
3,34,5,841483604
3,36,4,841483842
3,39,4,841483634
3,45,5,841483936
3,50,5,841483620
3,105,3,841483842
3,141,3,841483766
3,144,4,841484203
3,150,4,841483462
3,165,3,841483481
3,185,3,841483561
3,222,5,841483950
3,223,5,841483859
3,232,4,841484075
3,246,5,841483900
3,261,3,841483782
3,272,5,841483888
3,277,4,841483859
3,281,3,841484049
3,292,3,841483527
3,296,5,841483462
3,300,4,841483584
3,339,3,841483545
3,342,5,841483916
3,345,5,841484049
3,348,3,841484174
3,349,3,841483481
3,350,3,841483677
3,356,3,841483545
3,357,4,841483677
3,367,4,841483604
3,368,3,841483822
3,373,3,841484220
3,377,3,841483604
3,380,3,841483463
3,410,3,841483584
3,417,4,841484158
3,454,3,841483561
3,457,4,841483501
3,471,3,841483950
3,477,4,841483987
3,480,4,841483561
3,485,3,841483859
3,497,4,841483875
3,500,4,841483620
3,508,3,841483782
3,509,5,841483708
3,515,5,841483859
3,527,4,841483658
3,529,5,841483968
3,532,3,841484049
3,537,3,841484247
3,538,4,841484316
3,539,3,841483658
3,586,4,841483634
3,587,3,841483634
3,588,3,841483481
3,589,3,841483584
3,590,4,841483461
3,592,3,841483460
3,593,5,841483501
3,595,4,841483501
3,597,3,841483634
3,608,5,841483900
3,613,4,848052408
3,648,4,841483842
3,736,3,841483822
3,800,5,841484158
3,1161,4,848052408
4,30,4,950322938
4,32,5,950323750
4,111,4,950323208
4,154,4,950322965
4,213,4,950323441
4,296,4,950323526
4,306,5,950323967
4,307,5,950323407
4,308,5,950323915
4,318,4,950323355
4,509,3,950323662
4,527,4,950322655
4,573,4,950323585
4,593,4,950323141
4,608,4,950323165
4,858,5,950322891
4,898,4,950323675
4,899,5,950323707
4,904,4,950323141
4,905,5,950323027
4,909,4,950323771
4,910,5,950323049
4,912,5,950323006
4,913,5,950323285
4,916,4,950323250
4,919,5,950323407
4,922,5,950324518
4,928,4,950323087
4,936,4,950323317
4,937,5,950323355
4,940,5,950323317
4,943,4,950323729
4,945,4,950322859
4,946,4,950323285
4,947,4,950323317
4,951,5,950323638
4,1085,5,950322829
4,1094,4,950323087
4,1176,4,950323355
4,1185,4,950323796
4,1186,3,950323662
4,1196,4,950323441
4,1203,5,950323355
4,1204,5,950323087
4,1207,5,950323481
4,1209,4,950323513
4,1219,3,950323141
4,1224,4,950323707
4,1225,5,950323165
4,1230,4,950322729
4,1233,5,950323006
4,1244,4,950323141
4,1247,4,950323707
4,1250,5,950323208
4,1252,4,950324518
4,1254,5,950323285
4,1256,5,950323250
4,1267,3,950323049
4,1276,5,950323585
4,1277,4,950323407
4,1281,5,950323231
4,1283,4,950323285
4,1284,4,950323441
4,1296,4,950323208
4,1333,3,950323707
4,1358,4,950323638
4,1392,4,950323796
4,1412,4,950322891
4,1446,4,950323407
4,1511,3,950323662
4,1617,4,950323208
4,1633,5,950323796
4,1719,5,950323208
4,1732,2,950322729
4,1734,4,950322859
4,1931,4,950322965
4,1936,5,950322914
4,1944,3,950323231
4,1945,4,950323141
4,1948,4,950323708
4,1949,5,950322829
4,1997,5,950323481
4,2019,4,950324580
4,2132,5,950322914
4,2160,4,950323553
4,2186,4,950323609
4,2212,4,950323441
4,2301,3,950322729
4,2324,5,950324206
4,2622,4,950324262
4,2629,4,950324357
4,2671,4,950324319
4,2683,1,950322729
4,2687,5,950324262
4,2690,4,950324319
4,2692,4,950322914
4,2713,2,950324357
4,2723,2,950324335
4,2724,3,950324319
4,2725,5,950324287
4,2728,5,950323165
4,2739,5,950323796
4,2759,3,950324319
4,2761,4,950323355
4,2763,4,950324319
4,2770,4,950324262
4,2828,2,950324370
4,2848,4,950322965
4,2871,3,950323553
4,2874,4,950323317
4,2935,4,950323006
4,2948,3,950323317
4,2951,3,950323609
4,2969,4,950323585
4,2987,5,950324532
4,3035,5,950323729
4,3088,5,950323638
4,3095,5,950323441
4,3114,5,950323407
4,3122,5,950324430
4,3196,5,950322859
4,3260,4,950323481
4,3271,3,950322729
4,5060,5,950323407
5,1,4,1303501039
5,63,3,1303501454
5,110,0.5,1303501027
5,170,2,1303499098
5,175,4,1303499848
5,231,0.5,1303501088
5,319,1,1303499130
5,344,1,1303501063
5,364,3,1303501067
5,480,3,1303500063
5,500,0.5,1303501086
5,588,3.5,1303501048
5,592,0.5,1303501032
5,595,4,1303501072
5,778,4,1303499835
5,1012,0.5,1303499244
5,1206,4.5,1303499819
5,1517,3.5,1303501407
5,1580,3.5,1303501093
5,1907,4.5,1303500565
5,2092,3.5,1303499525
5,2300,4,1303499140
5,2316,3.5,1303499415
5,2427,0.5,1303499066
5,2485,3,1303500096
5,2490,0.5,1303499081
5,2571,1.5,1303501053
5,2657,5,1303499758
5,2683,4,1303501422
5,2687,3.5,1303500744
5,2762,3.5,1303501080
5,2792,2,1303499206
5,2805,2.5,1303499179
5,2871,1.5,1303499084
5,2959,1.5,1303501104
5,3616,3.5,1303500222
5,3869,2,1303499191
5,4016,4,1303500821
5,4018,2.5,1303500213
5,4168,2.5,1303500195
5,4306,4,1303500512
5,4890,3.5,1303499201
5,5065,1,1303499420
5,5380,5,1303500762
5,5481,3.5,1303501438
5,6377,3.5,1303501244
5,7046,2.5,1303499512
5,7375,4,1303500228
5,8360,4,1303500517
5,32017,3.5,1303500405
5,33499,4,1303500204
5,43930,3,1303500186
5,44193,3.5,1303500177
5,45431,4,1303500748
5,46972,5,1303500388
5,52975,3.5,1303500834
5,54259,4,1303499858
5,56152,4.5,1303499798
5,59784,3.5,1303500817
5,60126,4,1303501385
5,63859,5,1303499888
5,67408,4.5,1303500804
5,68793,5,1303500362
5,68954,5,1303499879
5,71264,5,1303500727
5,72737,4.5,1303500318
5,78637,3.5,1303500906
5,81847,5,1303500307
6,480,3.5,1348693770
6,851,3,1348693323
6,1073,5,1348693765
6,1097,4,1348693761
6,1199,4,1348693919
6,1223,5,1348693906
6,1682,4,1348881316
6,1732,4.5,1348693747
6,1884,3.5,1348881393
6,1965,5,1348692303
6,2205,4,1348693544
6,2329,5,1348693741
6,2335,3,1348692322
6,2572,5,1348693884
6,2599,4.5,1348693872
6,2694,3.5,1348693880
6,2858,5,1348693734
6,2918,4,1348693730
6,2959,5,1348881402
6,3082,4,1348693848
6,3262,4,1348693273
6,3897,4,1348693829
6,4054,3.5,1348693211
6,4090,4,1348693358
6,4239,4,1348881216
6,4369,2.5,1348693820
6,4728,3,1348693195
6,4878,4,1348693812
6,4886,3,1348881259
6,4963,5,1348693727
6,5014,4,1348693221
6,5989,5,1348693810
6,6377,3.5,1348881243
6,6711,4,1348881409
6,6874,5,1348881362
6,7147,3,1348881276
6,7361,5,1348881389
6,7438,5,1348881371
6,8784,5,1348881415
6,30810,5,1348693980
6,33004,5,1348692341
6,41573,4,1348693455
6,42002,4,1348693520
6,44191,3,1348881368
6,44195,4.5,1348693797
6,45722,4,1348693793
6,46578,5,1348881313
6,46976,5,1348881236
6,48394,3,1348881319
6,49272,4,1348693802
6,55247,4.5,1348694072
6,55765,5,1348693956
6,56367,5,1348693782
6,60069,5,1348693780
6,66665,5,1348693493
6,68954,4,1348881432
6,69122,3,1348693949
6,72011,4,1348881233
6,76251,3,1348693953
6,78039,3,1348693590
6,94864,4.5,1348693600
7,10,4,1322062970
7,32,5,1322058768
7,47,5,1322062854
7,70,4.5,1322063954
7,145,4,1322063997
7,165,5,1322062886
7,196,2,1322063845
7,231,4,1322062919
7,260,5,1322062772
7,288,4.5,1322063376
7,293,4,1322063380
7,296,3.5,1322062749
7,316,4,1322062901
7,344,1,1322062846
7,356,5,1322062754
7,367,1,1322062926
7,377,3.5,1322062833
7,485,3.5,1322063868
7,527,2.5,1322058520
7,541,4,1322063057
7,546,2.5,1322056604
7,589,4.5,1322065131
7,593,5,1322062756
7,648,3.5,1322062866
7,673,2.5,1322064247
7,733,4.5,1322062938
7,741,3.5,1322064829
7,780,4,1322062791
7,858,3.5,1322058410
7,1036,5,1322063044
7,1080,5,1322063494
7,1089,3,1322063354
7,1127,3,1322063602
7,1136,5,1322062989
7,1196,5,1322062818
7,1198,5,1322062825
7,1200,5,1322063112
7,1206,3,1322063399
7,1208,5,1322063434
7,1210,5,1322062796
7,1214,5,1322063041
7,1221,3.5,1322058496
7,1222,5,1322063479
7,1240,5,1322062949
7,1258,4,1322063438
7,1291,4,1322063022
7,1320,4.5,1322063861
7,1370,4,1322063701
7,1391,5,1322063573
7,1407,5,1322063575
7,1517,4.5,1322063408
7,1527,4,1322063097
7,1580,4,1322062909
7,1610,4.5,1322063464
7,1676,5,1322063720
7,1687,4.5,1322056646
7,1690,5,1322064119
7,1722,4,1322063974
7,1732,3.5,1322063537
7,1747,4,1322064140
7,1862,2,1322057079
7,1954,0.5,1322063818
7,1991,3.5,1322057039
7,2028,5,1322062892
7,2115,4.5,1322063485
7,2161,3.5,1322064222
7,2167,5,1322064033
7,2288,3.5,1322056537
7,2329,5,1322059284
7,2353,4,1322063748
7,2467,4,1322065026
7,2470,3,1322063962
7,2571,5,1322062812
7,2617,2.5,1322063594
7,2628,2.5,1322062956
7,2672,2.5,1322056727
7,2683,5,1322063125
7,2692,4,1322063635
7,2699,1.5,1322063766
7,2700,5,1322063566
7,2701,3,1322064052
7,2710,3,1322063503
7,2712,1.5,1322063732
7,2788,4.5,1322064874
7,2807,4,1322062710
7,2890,4,1322063987
7,2916,3,1322063500
7,2959,5,1322058885
7,3033,4,1322064060
7,3052,4.5,1322063644
7,3081,4,1322063927
7,3176,4,1322063881
7,3253,3.5,1322063936
7,3275,5,1322064676
7,3441,3.5,1322056817
7,3527,3,1322063895
7,3623,2.5,1322063609
7,3793,4,1322063109
7,3977,3.5,1322063618
7,3994,3.5,1322063915
7,4011,5,1322063716
7,4306,3,1322063006
7,4343,1.5,1322056690
7,4370,2.5,1322064206
7,4387,4,1322057289
7,4553,3.5,1322057354
7,4878,4,1322063664
7,4963,4.5,1322063469
7,4993,3,1322062944
7,5349,3,1322063461
7,5378,2.5,1322063672
7,5418,4,1322063582
7,5608,2.5,1322064898
7,5669,4,1322064028
7,5903,5,1322059187
7,5952,3,1322062979
7,6333,4.5,1322063795
7,6365,3,1322063681
7,6502,2.5,1322058802
7,6539,2.5,1322063427
7,6794,0.5,1322057726
7,6807,4.5,1322065097
7,6874,2.5,1322063539
7,6934,3,1322064177
7,7153,3,1322063087
7,7438,2.5,1322063647
7,8636,2,1322063803
7,8874,2,1322064664
7,27611,4.5,1322064733
7,32587,5,1322058836
7,33493,3,1322064189
7,33794,3.5,1322063693
7,36529,1.5,1322064926
7,37380,3.5,1322057610
7,44191,4,1322064165
7,44665,5,1322059087
7,47610,4,1322065169
7,47997,4.5,1322058863
7,48394,2,1322064702
7,48774,2.5,1322064811
7,52281,3.5,1322065088
7,57532,1.5,1322062605
7,58559,5,1322058940
7,59315,2,1322064752
7,60126,4.5,1322057527
7,60161,3.5,1322065251
7,60684,3.5,1322065045
7,62956,3,1322057926
7,63113,4,1322057024
7,67255,3.5,1322064635
7,68157,2,1322064580
7,68791,3.5,1322058563
7,69122,3.5,1322064996
7,71535,2,1322064722
7,74458,3.5,1322064784
7,79008,4,1322064620
7,79132,2,1322059458
7,84152,3.5,1322065007
7,87232,2,1322064955
7,88744,2,1322059122
7,90603,3.5,1322058685
8,1,5,858610933
8,3,4,858611010
8,5,3,858611848
8,25,5,858611295
8,32,3,858610933
8,36,5,858612240
8,52,5,858611682
8,58,3,858612300
8,62,4,858611351
8,86,4,858611885
8,95,3,858612404
8,104,3,858611351
8,107,3,858612128
8,140,4,858612027
8,141,3,858610933
8,260,4,858611469
8,376,3,858611495
8,648,5,858610933
8,673,3,858611190
8,724,3,858611606
8,726,5,858611682
8,731,1,858612008
8,733,3,858611470
8,736,3,858610933
8,766,5,858611946
8,778,4,858612353
8,780,4,858610933
8,783,5,858611101
8,785,2,858611351
8,786,3,858611010
8,788,5,858611351
8,802,4,858611817
8,804,4,858611659
8,805,4,858611606
8,808,4,858611470
8,818,3,858611425
8,832,3,858611351
8,880,1,858612043
8,991,5,858611971
8,1042,5,858611101
8,1047,4,858611797
8,1057,3,858611425
8,1059,4,858611295
8,1061,4,858611915
8,1073,5,858611351
8,1120,5,858611295
8,1183,1,858611295
8,1210,5,858611101
8,1353,2,858611946
8,1357,3,858611295
8,1358,5,858611425
8,1393,5,858611295
8,1407,5,858611351
8,1409,3,858611797
8,1410,5,858611559
8,1414,3,858611425
8,1416,4,858611295
8,1471,5,858611143
8,1476,5,858611101
9,3,3,842687044
9,6,4,842686600
9,10,3,842686329
9,14,3,842687061
9,16,4,842686699
9,19,2,842686370
9,21,3,842686387
9,23,3,842686803
9,25,4,842686567
9,32,3,842686434
9,47,3,842686351
9,50,2,842686415
9,52,2,842687080
9,58,3,842686840
9,95,3,842686534
9,110,3,842686309
9,122,2,842686821
9,150,4,842686220
9,153,3,842686249
9,161,4,842686293
9,163,3,842686649
9,165,3,842686248
9,172,3,842686583
9,173,2,842686475
9,185,2,842686329
9,194,4,842687061
9,195,1,842687080
9,198,3,842686901
9,204,2,842686515
9,223,4,842686617
9,227,2,842686664
9,230,3,842686770
9,231,4,842686269
9,235,4,842686515
9,246,3,842686720
9,248,2,842686918
9,253,3,842686329
9,260,4,842687080
9,267,1,842687010
9,281,3,842686788
9,288,4,842686329
9,293,4,842686515
9,296,5,842686221
9,300,3,842686352
9,305,2,842686859
9,315,2,842686474
9,316,3,842686269
9,318,3,842686294
9,319,3,842686788
9,329,1,842686293
9,333,3,842686550
9,337,2,842686474
9,344,2,842686248
9,345,2,842686901
9,348,3,842686664
9,349,3,842686248
9,350,2,842686455
9,353,3,842686550
9,355,2,842686633
9,356,3,842686293
9,357,3,842686455
9,361,3,842687028
9,367,3,842686370
9,368,3,842686567
9,370,2,842686617
9,371,2,842686901
9,372,2,842686803
9,376,3,842686720
9,377,3,842686370
9,380,3,842686221
9,410,2,842686352
9,412,2,842686949
9,415,2,842687044
9,417,3,842686965
9,419,2,842686918
9,427,2,842686859
9,431,3,842686750
9,432,2,842686455
9,434,3,842686293
9,440,2,842686455
9,442,3,842686491
9,454,2,842686329
9,455,1,842686859
9,457,3,842686269
9,466,2,842686678
9,471,3,842686720
9,474,3,842686474
9,475,3,842686878
9,477,2,842686878
9,480,3,842686309
9,481,3,842686965
9,485,3,842686617
9,489,2,842686949
9,494,3,842686822
9,497,4,842686633
9,500,3,842686370
9,508,3,842686534
9,509,1,842686491
9,514,2,842687044
9,515,3,842686601
9,519,1,842687044
9,527,3,842686415
9,532,3,842686788
9,535,3,842686933
9,537,2,842686980
9,539,2,842686415
9,540,2,842686878
9,543,2,842686840
9,555,4,842686633
9,585,3,842686550
9,586,2,842686387
9,587,2,842686387
9,589,4,842686351
9,590,3,842686220
9,592,3,842686219
9,593,3,842686269
9,597,1,842686387
9,610,1,842686736
9,648,3,842686567
9,733,3,842686770
9,784,3,842686965
10,39,5,1318896763
10,180,2.5,1318896428
10,253,4,1318896938
10,327,2.5,1318896461
10,356,4,1318897003
10,480,2,1318897016
10,934,1,1318896552
10,1093,4,1318896442
10,1298,0.5,1318896487
10,1727,3.5,1318896704
10,2081,5,1318896908
10,2146,2,1318896615
10,2390,4,1318896677
10,2528,4.5,1318896512
10,2572,5,1318896778
10,2581,2,1318896456
10,3159,3.5,1318896568
10,3186,3.5,1318896532
10,3362,4.5,1318896475
10,4880,4,1318896693
10,7445,3.5,1318896573
10,7451,5,1318896800
10,81591,4,1318896707
11,1,4,850815810
11,10,3,850816421
11,17,3,850815856
11,19,3,850816476
11,34,3,850817622
11,48,2,850816573
11,107,2,850816521
11,111,4,850816421
11,150,4,850815571
11,153,3,850816035
11,154,3,850817332
11,165,3,850817914
11,260,5,850816371
11,265,4,850816476
11,292,4,850815663
11,306,3,850817371
11,316,4,850815615
11,317,2,850816286
11,329,5,850815615
11,344,3,850815571
11,349,4,850815614
11,350,3,850815810
11,357,2,850815769
11,362,3,850816662
11,364,3,850815719
11,367,3,850815719
11,368,3,850816371
11,370,3,850816662
11,377,3,850815719
11,410,3,850817072
11,420,2,850815810
11,434,3,850815615
11,454,3,850815663
11,480,4,850815615
11,500,3,850815719
11,539,3,850815769
11,541,4,850817145
11,552,3,850816335
11,568,3,850817560
11,586,3,850815810
11,587,5,850815719
11,588,4,850816286
11,589,3,850816207
11,590,3,850815570
11,592,3,850816035
11,593,5,850815615
11,594,4,850816335
11,596,3,850816662
11,597,4,850815719
11,616,3,850816620
11,661,3,850816695
11,720,5,850816371
11,745,5,850816476
11,750,3,850817184
11,788,2,850816573
11,805,3,850816286
11,903,3,850818019
11,904,4,850817403
11,908,4,850817461
11,910,3,850817788
11,912,3,850817114
11,919,5,850817427
11,924,5,850817184
11,969,3,850817495
11,1019,3,850817715
11,1023,4,850817560
11,1028,4,850817788
11,1035,3,850816620
11,1036,3,850816237
11,1073,3,850816286
11,1079,4,850816573
11,1080,3,850817072
11,1082,3,850817495
11,1084,4,850816476
11,1086,3,850817972
11,1097,3,850816476
11,1127,4,850817788
11,1136,4,850817072
11,1148,5,850816620
11,1193,5,850817686
11,1196,5,850817222
11,1198,4,850817183
11,1199,3,850817294
11,1200,4,850817750
11,1206,3,850817822
11,1210,4,850817332
11,1214,4,850817822
11,1219,3,850818019
11,1220,3,850817750
11,1240,4,850817686
11,1269,4,850817788
11,1278,4,850817623
11,1282,5,850817560
11,1291,4,850817623
11,1356,5,850816807
11,1374,4,850817584
11,5060,5,850817750
12,3,3,1144396293
12,16,1.5,1144396284
12,235,3,1144396288
12,266,4,1144396182
12,350,1,1144396206
12,553,3,1144396310
12,594,4.5,1144396233
12,708,4,1144396245
12,750,2.5,1144396215
12,1080,4,1144396300
12,1101,4,1144396239
12,1208,1,1144396200
12,1225,1,1144396198
12,1258,2.5,1144396306
12,1917,2,1144396196
12,2012,4,1144396262
12,2174,4,1144396267
12,2710,4,1144396281
12,2797,4,1144396274
12,5952,4,1144396227
13,20,3.5,1215872228
13,50,4,1215873838
13,111,4.5,1215873819
13,277,3,1215873470
13,1148,3,1215873857
13,1213,4,1215873724
13,1223,3.5,1215873850
13,1359,4.5,1215873565
13,1722,2.5,1215873449
13,1920,3,1215872286
13,2133,3.5,1215872213
13,2633,3.5,1215872526
13,2959,4,1215873716
13,2991,3.5,1215872232
13,3082,4,1215873488
13,3113,2.5,1215872190
13,4005,3,1215872502
13,4878,4,1215873678
13,5424,1.5,1215873070
13,5879,3,1215872817
13,8620,5,1215873688
13,8641,3.5,1215872321
13,34150,2.5,1215873901
13,39715,3,1215873894
13,45662,2.5,1215873918
13,48394,4,1215873783
13,52458,4,1215872756
13,56003,3.5,1215873945
14,1,4,851766286
14,3,3,851766337
14,5,3,851766337
14,7,3,851766337
14,17,5,851766287
14,62,3,851766287
14,104,3,851766380
14,141,5,851766287
14,608,5,851766337
14,648,3,851766288
14,719,3,851766490
14,724,3,851766456
14,736,3,851766287
14,761,2,851766490
14,780,4,851766286
14,784,2,851766380
14,786,3,851766380
14,852,3,851766515
14,1073,5,851766380
14,1356,4,851766456
14,1367,4,851766620
15,50,5,1447478172
15,101,5,1447478451
15,235,5,1447478243
15,293,5,1447478343
15,296,5,1447478367
15,533,5,1447478594
15,541,5,1447478713
15,565,5,1447478473
15,841,5,1447479128
15,952,5,1447478689
15,1136,4,1447478232
15,1199,5,1447478200
15,1206,5,1447478193
15,1258,5,1447479120
15,1884,4,1447478219
15,1929,5,1447478748
15,2174,5,1447478622
15,2288,5,1447478326
15,2363,5,1447478663
15,2395,5,1447478441
15,2519,5,1447478275
15,2550,5,1447479135
15,2644,5,1447478260
15,2660,4,1447478335
15,2762,4.5,1447478380
15,2781,5,1447478283
15,2959,4,1447478175
15,2968,4,1447478222
15,3307,5,1447478407
15,3435,5,1447478396
15,3462,5,1447478378
15,3535,5,1447478575
15,3863,4,1447478579
15,3949,5,1447478408
15,3994,5,1447478541
15,4467,5,1447478215
15,4902,5,1447478469
15,4979,5,1447478443
15,6270,5,1447478644
15,6629,5,1447478300
15,6807,4,1447478229
15,6874,3.5,1447478519
15,6987,5,1447478727
15,7253,5,1447478847
15,7373,5,1447478480
15,7766,5,1447478638
15,8235,5,1447478812
15,8874,5,1447478549
15,25763,5,1447478893
15,26285,5,1447478319
15,30810,5,1447478447
15,32160,5,1447478774
15,32551,5,1447478821
15,47465,4,1447478225
15,48394,5,1447478399
15,49272,5,1447478542
15,55269,5,1447478444
15,60069,5,1447478537
15,61240,5,1447478423
15,66934,5,1447478417
15,68954,5,1447478392
15,72226,5,1447478450
15,72854,5,1447478789
15,76089,5,1447478800
15,79711,5,1447478762
15,86864,5,1447478672
15,88595,5,1447478795
15,94959,5,1447478427
15,96079,5,1447479134
15,99114,5,1447478391
15,108192,5,1447478448
15,109374,5,1447478397
15,128838,4,1447478472
16,2,3,849188326
16,9,4,842889939
16,19,3,842888317
16,29,5,849188291
16,32,5,842888389
16,47,5,842888317
16,50,4,842888389
16,95,5,842889032
16,141,4,842889000
16,160,5,842888482
16,161,5,842888169
16,165,4,842888111
16,172,4,842889189
16,173,5,842888481
16,196,5,842888652
16,204,4,842889068
16,208,5,842888217
16,217,4,842889694
16,231,2,842888142
16,235,3,842889068
16,253,5,842888247
16,256,3,842889189
16,266,4,842888424
16,273,5,842889694
16,292,4,842889758
16,296,3,842888066
16,303,4,842889458
16,315,4,842888623
16,316,5,842888142
16,317,3,842888424
16,328,4,842890000
16,329,4,842888170
16,332,4,842889495
16,338,3,842890084
16,344,1,842888111
16,349,5,842888111
16,350,4,842888481
16,353,4,842889068
16,356,3,842888169
16,357,3,842888481
16,364,2,842888284
16,367,4,842888317
16,370,5,842889251
16,377,4,842888284
16,380,4,842888065
16,383,3,842889939
16,405,5,842889726
16,410,3,842888284
16,420,4,842888389
16,426,5,842889458
16,432,4,842888481
16,434,5,842888169
16,435,4,842888424
16,440,3,842888424
16,442,5,842888652
16,454,3,842888284
16,457,4,842888142
16,474,4,842888623
16,480,4,842888217
16,494,5,842889939
16,500,4,842888317
16,520,3,842889972
16,527,5,842888390
16,533,3,842889758
16,539,3,842888390
16,540,5,842889641
16,586,4,842888345
16,587,4,842888345
16,589,4,842888247
16,592,3,842888065
16,593,5,842888142
16,597,5,842888345
16,610,5,842889864
16,648,5,842889123
16,653,4,842889495
16,780,5,849188177
16,786,4,849188309
16,835,5,842890000
16,839,5,842889495
16,1037,4,842889694
16,1367,2,849188209
17,1,5,1350206819
17,19,5,1359557303
17,110,1.5,1359557048
17,135,4,1235223148
17,150,4,1234032960
17,223,5,1350207076
17,260,5,1359557118
17,296,4,1350206808
17,318,4,1350206813
17,344,4,1234030892
17,356,5,1234033872
17,466,1.5,1234028783
17,480,4,1234032951
17,541,4,1350206792
17,589,4.5,1350206849
17,780,4.5,1235221524
17,858,1,1359557489
17,1090,4.5,1235221709
17,1136,5,1235222053
17,1196,5,1359557114
17,1210,5,1359557112
17,1221,1,1359557485
17,1225,3,1235222277
17,1232,4.5,1234030707
17,1233,3.5,1235223128
17,1258,3.5,1350206800
17,1265,4.5,1237222561
17,1270,5,1237222593
17,1527,5,1234031261
17,1580,4.5,1234031441
17,1721,4,1350206914
17,1732,5,1311107459
17,1772,1.5,1239034464
17,1831,4,1234028877
17,1907,4.5,1350206928
17,1917,3,1359557061
17,2000,3.5,1273079610
17,2011,5,1237222606
17,2012,5,1237222607
17,2150,5,1235678264
17,2151,5,1235678259
17,2324,5,1235223065
17,2355,4.5,1349881652
17,2571,4,1235221810
17,2628,5,1359557121
17,2716,4,1273079604
17,2735,4.5,1234028958
17,2797,4,1237222532
17,2959,4.5,1273082224
17,3285,4.5,1273082256
17,3307,4,1235223295
17,3448,5,1273082242
17,3629,4.5,1235223378
17,3997,3.5,1234029221
17,4027,5,1234034059
17,4085,4,1273079631
17,4223,3,1350207026
17,4270,3.5,1234033259
17,4306,5,1359557124
17,4369,4,1234034111
17,4445,2.5,1234030539
17,4558,4.5,1234034182
17,4963,4,1350206922
17,4993,5,1350207006
17,5218,5,1350207018
17,5378,5,1359557353
17,5418,4,1235222947
17,5459,3.5,1234031444
17,5881,3.5,1234291436
17,5952,5,1350207004
17,6305,4,1234029863
17,6365,4,1359557397
17,6537,3.5,1234034171
